Courier_id,Location_id,Stop_Type,Arrival_time,Departure_time,Amount,Order_id
D0292,B6870,ecommerce_delivery,486,498,6,F0378
D0292,B7450,ecommerce_delivery,511,540,65,F6776
D0292,B8036,ecommerce_delivery,550,569,22,F8337
D0300,A079,site,0,0,0,
D0300,B5002,ecommerce_delivery,22,48,51,F2192
D0300,B1087,ecommerce_delivery,56,72,14,F2157
D0300,B5967,ecommerce_delivery,100,121,29,F0369
D0300,B1719,ecommerce_delivery,125,153,57,F0330
D0300,B0426,ecommerce_delivery,158,182,39,F0313
D0300,B5492,ecommerce_delivery,204,227,34,F2988
D0300,B6807,ecommerce_delivery,258,281,36,F6770
D0300,B8858,ecommerce_delivery,306,332,47,F4628
D0300,B2713,ecommerce_delivery,345,369,42,F4422
D0300,B2611,ecommerce_delivery,380,412,77,F6002
D0300,B6970,ecommerce_delivery,413,442,64,F6032
D0300,B0604,ecommerce_delivery,444,468,42,F5989
D0300,B6143,ecommerce_delivery,483,514,75,F5549
D0300,B8426,ecommerce_delivery,556,566,3,F7564
D0300,B7326,ecommerce_delivery,577,602,47,F3097
D0308,A001,site,0,0,0,
D0308,B0402,ecommerce_delivery,3,21,19,F0002
D0308,B8191,ecommerce_delivery,26,53,50,F5936
D0308,B2783,ecommerce_delivery,54,77,38,F5916
D0308,B2404,ecommerce_delivery,85,118,86,F3714
D0308,B4728,ecommerce_delivery,140,173,83,F3834
D0308,B5118,ecommerce_delivery,179,208,65,F4614
D0308,B7453,ecommerce_delivery,227,258,77,F6707
D0308,B2535,ecommerce_delivery,261,288,55,F6692
D0308,B6991,ecommerce_delivery,299,320,30,F6934
D0308,B9139,ecommerce_delivery,369,392,37,F2425
D0308,B3633,ecommerce_delivery,397,419,31,F2364
D0308,B9136,ecommerce_delivery,430,454,38,F2144
D0308,B6679,ecommerce_delivery,472,500,62,F5208
D0308,B0582,ecommerce_delivery,514,542,58,F6902
D0308,B3113,ecommerce_delivery,578,599,29,F0341
D0316,A094,site,0,0,0,
D0316,B0777,ecommerce_delivery,62,86,42,F2328
D0316,B6396,ecommerce_delivery,87,104,15,F2394
D0316,B4803,ecommerce_delivery,115,141,50,F2977
D0316,B4575,ecommerce_delivery,183,218,99,F6755
D0316,B6948,ecommerce_delivery,227,254,54,F0670
D0316,B7133,ecommerce_delivery,256,284,56,F6706
D0316,B5264,ecommerce_delivery,288,311,37,F7780
D0316,B7589,ecommerce_delivery,317,350,82,F3732
D0316,B0715,ecommerce_delivery,383,406,34,F5990
D0316,B1824,ecommerce_delivery,429,454,45,F5518
D0316,B6043,ecommerce_delivery,456,481,46,F5548
D0316,B3653,ecommerce_delivery,486,512,51,F5534
D0316,B8709,ecommerce_delivery,520,542,33,F4223
D0316,B4548,ecommerce_delivery,559,584,42,F6011
D0324,A118,site,0,0,0,
D0324,B2822,ecommerce_delivery,3,37,89,F0004
D0324,B9023,ecommerce_delivery,88,109,26,F3117
D0324,B7255,ecommerce_delivery,129,144,13,F0386
D0324,B5242,ecommerce_delivery,179,208,68,F2983
D0324,B0239,ecommerce_delivery,233,265,82,F5808
D0324,B1045,ecommerce_delivery,270,290,25,F5816
D0324,B4916,ecommerce_delivery,296,312,13,F5852
D0324,B1953,ecommerce_delivery,316,333,16,F6174
D0324,B3555,ecommerce_delivery,358,386,60,F2177
D0324,B5068,ecommerce_delivery,398,416,18,F4259
D0324,B5357,ecommerce_delivery,484,494,3,F6355
D0324,B5429,ecommerce_delivery,518,526,1,F7912
D0332,A013,site,0,0,0,
D0332,B5927,ecommerce_delivery,75,96,31,F3844
D0332,B1380,ecommerce_delivery,104,125,29,F0653
D0332,B6979,ecommerce_delivery,146,174,62,F3093
D0332,B6921,ecommerce_delivery,218,240,35,F2211
D0332,B4540,ecommerce_delivery,266,282,13,F6201
D0332,B5128,ecommerce_delivery,300,318,19,F5854
D0332,B0868,ecommerce_delivery,332,345,7,F5814
D0332,B2689,ecommerce_delivery,360,385,46,F2967
D0332,B1996,ecommerce_delivery,404,428,39,F5153
D0332,B6541,ecommerce_delivery,439,463,42,F4581
D0332,B1262,ecommerce_delivery,480,514,95,F6908
D0332,B2097,ecommerce_delivery,537,563,48,F6730
D0340,A119,site,0,0,0,
D0340,B6464,ecommerce_delivery,149,176,52,F4453
D0340,B7886,ecommerce_delivery,182,205,36,F6036
D0340,B3064,ecommerce_delivery,235,261,48,F5917
D0340,B0432,ecommerce_delivery,272,297,44,F3706
D0340,B1847,ecommerce_delivery,316,339,38,F3816
D0340,B1335,ecommerce_delivery,363,388,47,F6724
D0340,B9002,ecommerce_delivery,452,469,17,F2423
D0340,B6129,ecommerce_delivery,470,486,14,F2388
D0340,B1260,ecommerce_delivery,493,514,28,F2338
D0340,B6817,ecommerce_delivery,549,580,79,F5211
D0340,B1186,ecommerce_delivery,595,627,80,F6906
D0348,A084,site,0,0,0,
D0348,B4505,ecommerce_delivery,3,17,8,F0006
D0348,B0918,ecommerce_delivery,35,67,86,F4594
D0348,B3332,ecommerce_delivery,83,108,48,F3827
D0348,B5883,ecommerce_delivery,138,161,38,F3078
D0348,B0296,ecommerce_delivery,167,195,58,F6716
D0348,B9029,ecommerce_delivery,207,232,42,F0400
D0348,B3149,ecommerce_delivery,237,255,21,F0342
D0348,B5129,ecommerce_delivery,291,314,36,F2194
D0348,B6299,ecommerce_delivery,319,343,42,F6210
D0348,B5946,ecommerce_delivery,368,393,46,F5865
D0348,B0666,ecommerce_delivery,409,431,33,F2950
D0348,B3918,ecommerce_delivery,454,483,65,F5172
D0348,B6502,ecommerce_delivery,500,532,80,F6931
D0356,A102,site,0,0,0,
D0356,B1970,ecommerce_delivery,94,117,35,F4418
D0356,B7962,ecommerce_delivery,168,186,20,F3104
D0356,B6389,ecommerce_delivery,211,235,41,F6766
D0356,B3995,ecommerce_delivery,272,297,43,F5173
D0356,B2022,ecommerce_delivery,316,344,59,F2018
D0356,B3567,ecommerce_delivery,352,380,56,F2043
D0356,B7667,ecommerce_delivery,386,408,30,F2116
D0356,B3068,ecommerce_delivery,419,449,67,F2359
D0356,B0136,ecommerce_delivery,455,481,49,F2943
D0356,B4128,ecommerce_delivery,503,529,50,F5848
D0356,B3275,ecommerce_delivery,536,567,70,F6187
D0356,B3729,ecommerce_delivery,597,621,40,F6336
D0356,B1918,ecommerce_delivery,637,657,24,F7538
D0364,A041,site,0,0,0,
D0364,B1277,ecommerce_delivery,12,38,50,F0135
D0364,B1805,ecommerce_delivery,86,105,22,F2958
D0364,B0796,ecommerce_delivery,126,160,96,F5813
D0364,B6790,ecommerce_delivery,162,190,61,F5871
D0364,B6814,ecommerce_delivery,204,223,23,F6215
D0364,B3751,ecommerce_delivery,234,262,60,F2178
D0364,B4400,ecommerce_delivery,281,298,17,F4256
D0364,B5703,ecommerce_delivery,321,340,20,F6359
D0364,B0188,ecommerce_delivery,381,405,40,F5807
D0364,B6260,ecommerce_delivery,431,456,43,F0372
D0364,B7773,ecommerce_delivery,477,504,52,F3103
D0364,B3423,ecommerce_delivery,529,553,41,F7229
D0372,A114,site,0,0,0,
D0372,B6494,ecommerce_delivery,73,90,17,F2395
D0372,B0707,ecommerce_delivery,100,122,34,F2951
D0372,B0536,ecommerce_delivery,134,158,40,F1995
D0372,B3367,ecommerce_delivery,166,196,68,F2040
D0372,B8339,ecommerce_delivery,198,226,61,F2128
D0372,B5785,ecommerce_delivery,235,263,57,F5194
D0372,B7659,ecommerce_delivery,285,296,4,F5934
D0372,B0208,ecommerce_delivery,299,323,43,F5912
D0372,B3959,ecommerce_delivery,350,373,37,F4434
D0372,B7610,ecommerce_delivery,422,442,24,F3100
D0372,B3227,ecommerce_delivery,474,499,45,F6742
D0372,B4358,ecommerce_delivery,510,540,71,F6698
D0372,B0052,ecommerce_delivery,544,574,69,F6685
D0372,B3276,ecommerce_delivery,577,602,43,F6914
D0372,S484,shop,603,614,3,E3467
D0380,A084,site,0,0,0,
D0380,B5403,ecommerce_delivery,7,41,96,F0007
D0380,B9112,ecommerce_delivery,47,77,71,F5910
D0380,B3222,ecommerce_delivery,84,118,90,F3718
D0380,B4299,ecommerce_delivery,122,153,74,F4609
D0380,B6147,ecommerce_delivery,178,200,33,F6025
D0380,B9173,ecommerce_delivery,214,239,44,F3864
D0380,B1056,ecommerce_delivery,263,289,50,F6722
D0380,B8747,ecommerce_delivery,304,322,17,F0395
D0380,B4248,ecommerce_delivery,360,387,58,F2183
D0380,B0151,ecommerce_delivery,438,468,71,F2944
D0380,B6150,ecommerce_delivery,485,513,60,F5200
D0380,B3804,ecommerce_delivery,535,567,82,F6918
D0388,A109,site,0,0,0,
D0388,B5973,ecommerce_delivery,82,101,22,F0665
D0388,B1549,ecommerce_delivery,133,162,65,F3757
D0388,B5041,ecommerce_delivery,174,201,54,F3776
D0388,B2512,ecommerce_delivery,209,239,68,F5157
D0388,B1849,ecommerce_delivery,246,274,63,F4551
D0388,B6087,ecommerce_delivery,278,302,38,F4573
D0388,B7900,ecommerce_delivery,316,345,63,F3015
D0388,B3638,ecommerce_delivery,369,380,5,F5843
D0388,B0405,ecommerce_delivery,395,408,8,F6162
D0388,B7998,ecommerce_delivery,424,453,60,F2223
D0388,B5105,ecommerce_delivery,532,542,3,F6353
D0388,B3594,ecommerce_delivery,563,572,2,F7897
D0388,B9209,ecommerce_delivery,576,586,3,F7950
D0396,A026,site,0,0,0,
D0396,B2547,ecommerce_delivery,6,27,28,F2170
D0396,B3022,ecommerce_delivery,47,64,17,F6331
D0396,B2521,ecommerce_delivery,79,114,96,F0338
D0396,B0824,ecommerce_delivery,124,147,36,F0318
D0396,B4994,ecommerce_delivery,175,198,34,F6203
D0396,B3979,ecommerce_delivery,217,244,54,F5847
D0396,B0284,ecommerce_delivery,253,273,23,F2945
D0396,B7489,ecommerce_delivery,277,299,32,F3011
D0396,B5095,ecommerce_delivery,329,353,39,F5183
D0396,B7964,ecommerce_delivery,369,400,76,F3736
D0396,B0520,ecommerce_delivery,424,449,42,F4409
D0396,B3137,ecommerce_delivery,451,474,35,F4426
D0396,B0243,ecommerce_delivery,528,555,54,F8282
D0396,B3006,ecommerce_delivery,561,596,98,F6740
D0404,A030,site,0,0,0,
D0404,B4064,ecommerce_delivery,190,215,42,F2366
D0404,B3464,ecommerce_delivery,252,283,72,F5167
D0404,B6509,ecommerce_delivery,294,321,54,F4578
D0404,B8163,ecommerce_delivery,364,377,6,F5882
D0404,B4328,ecommerce_delivery,438,455,17,F6342
D0404,B4744,ecommerce_delivery,494,511,15,F3068
D0404,B2792,ecommerce_delivery,534,564,66,F3822
D0404,B8491,ecommerce_delivery,595,622,57,F6939
D0412,A028,site,0,0,0,
D0412,B7267,ecommerce_delivery,21,50,61,F2406
D0412,B4991,ecommerce_delivery,53,76,37,F5853
D0412,B2402,ecommerce_delivery,118,143,45,F2168
D0412,B4502,ecommerce_delivery,171,196,47,F6345
D0412,B7000,ecommerce_delivery,219,239,24,F0382
D0412,B1951,ecommerce_delivery,241,268,56,F0332
D0412,B4284,ecommerce_delivery,297,323,52,F4563
D0412,B0012,ecommerce_delivery,330,356,51,F4543
D0412,B2417,ecommerce_delivery,369,401,81,F3760
D0412,B1474,ecommerce_delivery,403,432,61,F3755
D0412,B0497,ecommerce_delivery,434,468,95,F5136
D0412,B8060,ecommerce_delivery,484,512,57,F6937
D0420,A038,site,0,0,0,
D0420,B8299,ecommerce_delivery,99,121,31,F2417
D0420,B1620,ecommerce_delivery,122,150,60,F2343
D0420,B3738,ecommerce_delivery,162,185,34,F2050
D0420,B7641,ecommerce_delivery,186,211,46,F2115
D0420,B9039,ecommerce_delivery,231,253,35,F4591
D0420,B2528,ecommerce_delivery,255,285,68,F4557
D0420,B5734,ecommerce_delivery,298,324,50,F5192
D0420,B8265,ecommerce_delivery,334,358,40,F3799
D0420,B9137,ecommerce_delivery,374,397,36,F5941
D0420,B3069,ecommerce_delivery,398,427,63,F5918
D0420,B0292,ecommerce_delivery,438,470,78,F3705
D0420,B2085,ecommerce_delivery,474,503,64,F6691
D0420,B6886,ecommerce_delivery,504,533,62,F6705
D0420,B4075,ecommerce_delivery,549,573,38,F8311
D0420,B7548,ecommerce_delivery,585,610,44,F6778
D0428,A049,site,0,0,0,
D0428,B1353,ecommerce_delivery,31,46,11,F7211
D0428,B1195,ecommerce_delivery,77,106,60,F4595
D0428,B6319,ecommerce_delivery,110,140,69,F3729
D0428,B0930,ecommerce_delivery,156,190,94,F5142
D0428,B8071,ecommerce_delivery,219,241,32,F3017
D0428,B6372,ecommerce_delivery,262,286,41,F5868
D0428,B6062,ecommerce_delivery,288,315,55,F6208
D0428,B7280,ecommerce_delivery,356,370,10,F2216
D0428,B0548,ecommerce_delivery,377,400,36,F2151
D0428,B5368,ecommerce_delivery,418,443,44,F6356
D0428,B5572,ecommerce_delivery,453,468,10,F0365
D0428,B6603,ecommerce_delivery,523,552,66,F3848
D0436,A095,site,0,0,0,
D0436,B1014,ecommerce_delivery,159,181,31,F2332
D0436,B5673,ecommerce_delivery,190,215,46,F2386
D0436,B5839,ecommerce_delivery,252,272,25,F5864
D0436,B3646,ecommerce_delivery,290,317,53,F6189
D0436,B7725,ecommerce_delivery,341,367,49,F6372
D0436,B6167,ecommerce_delivery,414,433,21,F3084
D0436,B5281,ecommerce_delivery,441,468,55,F3840
D0436,B8032,ecommerce_delivery,512,539,54,F6936
D0436,B8685,ecommerce_delivery,553,582,66,F4587
D0436,B5265,ecommerce_delivery,592,619,56,F5185
D0444,A104,site,0,0,0,
D0444,B2909,ecommerce_delivery,8,37,61,F0658
D0444,B8306,ecommerce_delivery,53,75,32,F3739
D0444,B5937,ecommerce_delivery,84,116,85,F0150
D0444,B7776,ecommerce_delivery,132,152,25,F3793
D0444,B2844,ecommerce_delivery,162,194,84,F5160
D0444,B6525,ecommerce_delivery,204,230,48,F4579
D0444,B2028,ecommerce_delivery,231,256,42,F4553
D0444,B8585,ecommerce_delivery,271,289,20,F3020
D0444,B6056,ecommerce_delivery,300,324,39,F5866
D0444,B7384,ecommerce_delivery,344,360,15,F6219
D0444,B8827,ecommerce_delivery,368,393,46,F2235
D0444,B7635,ecommerce_delivery,420,444,42,F6370
D0444,B6126,ecommerce_delivery,508,531,39,F7249
D0452,A035,site,0,0,0,
D0452,B2857,ecommerce_delivery,94,118,42,F2032
D0452,B5072,ecommerce_delivery,121,148,53,F2076
D0452,B0314,ecommerce_delivery,162,188,50,F2323
D0452,B5290,ecommerce_delivery,194,214,28,F2380
D0452,B7506,ecommerce_delivery,241,266,47,F3012
D0452,B8452,ecommerce_delivery,306,340,91,F3742
D0452,B0925,ecommerce_delivery,368,389,27,F4413
D0452,B8574,ecommerce_delivery,389,416,50,F4468
D0452,B4270,ecommerce_delivery,424,452,56,F6008
D0452,B1318,ecommerce_delivery,453,476,35,F5991
D0452,B8819,ecommerce_delivery,477,501,40,F6039
D0452,B6551,ecommerce_delivery,522,546,41,F5554
D0452,B4238,ecommerce_delivery,553,571,17,F5537
D0452,B6436,ecommerce_delivery,639,669,65,F6767
D0452,B2706,ecommerce_delivery,678,695,15,F8294
D0452,S528,shop,698,706,1,E3794
D0460,A119,site,0,0,0,
D0460,B5913,ecommerce_delivery,145,174,66,F4447
D0460,B4832,ecommerce_delivery,197,230,91,F5924
D0460,B6232,ecommerce_delivery,255,283,59,F5202
D0460,B7901,ecommerce_delivery,313,332,24,F2411
D0460,B1409,ecommerce_delivery,338,359,30,F2341
D0460,B5885,ecommerce_delivery,446,461,12,F6361
D0460,B6343,ecommerce_delivery,491,513,31,F3087
D0460,B0095,ecommerce_delivery,529,555,49,F7201
D0468,A055,site,0,0,0,
D0468,B0833,ecommerce_delivery,89,120,77,F5141
D0468,B7116,ecommerce_delivery,137,163,50,F2111
D0468,B3072,ecommerce_delivery,168,197,63,F2036
D0468,B1611,ecommerce_delivery,198,223,41,F2013
D0468,B3550,ecommerce_delivery,232,250,19,F2363
D0468,B6879,ecommerce_delivery,252,276,42,F2401
D0468,B2011,ecommerce_delivery,308,336,60,F5824
D0468,B4205,ecommerce_delivery,347,362,11,F6196
D0468,B4828,ecommerce_delivery,396,422,47,F6350
D0468,B4404,ecommerce_delivery,475,490,11,F3064
D0468,B2862,ecommerce_delivery,498,521,34,F3823
D0468,B3607,ecommerce_delivery,568,599,75,F6916
D0468,B6448,ecommerce_delivery,617,632,10,F4577
D0476,A081,site,0,0,0,
D0476,B1679,ecommerce_delivery,48,77,60,F5995
D0476,B5061,ecommerce_delivery,82,110,61,F6016
D0476,B6711,ecommerce_delivery,131,158,53,F5556
D0476,B8741,ecommerce_delivery,193,216,39,F3861
D0476,B4309,ecommerce_delivery,226,249,39,F4610
D0476,B8639,ecommerce_delivery,256,278,31,F4626
D0476,B1632,ecommerce_delivery,295,308,7,F3811
D0476,B2505,ecommerce_delivery,325,353,61,F6736
D0476,B0390,ecommerce_delivery,380,414,94,F2947
D0476,B2756,ecommerce_delivery,451,479,62,F2172
D0476,B4829,ecommerce_delivery,521,553,77,F0359
D0476,B2671,ecommerce_delivery,567,600,83,F3045
D0476,B0882,ecommerce_delivery,627,642,11,F7531
D0484,A006,site,0,0,0,
D0484,B5557,ecommerce_delivery,8,26,19,F0267
D0484,B0153,ecommerce_delivery,46,81,96,F2321
D0484,B6977,ecommerce_delivery,112,143,79,F5873
D0484,B8912,ecommerce_delivery,160,183,37,F6230
D0484,B4678,ecommerce_delivery,216,242,49,F6348
D0484,B7156,ecommerce_delivery,298,316,20,F3005
D0484,B3761,ecommerce_delivery,332,358,52,F2051
D0484,B0378,ecommerce_delivery,363,390,53,F1992
D0484,B2392,ecommerce_delivery,396,418,32,F2024
D0484,B4320,ecommerce_delivery,429,457,56,F5176
D0484,B4229,ecommerce_delivery,480,508,58,F3722
D0484,B3037,ecommerce_delivery,522,553,80,F4604
D0484,B2464,ecommerce_delivery,563,591,62,F3820
D0484,B1278,ecommerce_delivery,613,636,35,F7210
D0492,A053,site,0,0,0,
D0492,B3867,ecommerce_delivery,52,78,50,F0966
D0492,B1245,ecommerce_delivery,131,162,75,F3752
D0492,B3965,ecommerce_delivery,171,196,45,F3771
D0492,B1031,ecommerce_delivery,205,233,61,F5144
D0492,B4708,ecommerce_delivery,242,264,29,F4567
D0492,B0775,ecommerce_delivery,271,296,44,F4547
D0492,B7392,ecommerce_delivery,303,333,69,F3007
D0492,B8396,ecommerce_delivery,342,358,14,F2418
D0492,B1322,ecommerce_delivery,364,393,61,F2340
D0492,B2613,ecommerce_delivery,407,424,18,F5830
D0492,B0901,ecommerce_delivery,447,470,37,F6167
D0492,B3699,ecommerce_delivery,525,551,49,F8306
D0492,B0504,ecommerce_delivery,556,587,70,F6717
D0492,B7922,ecommerce_delivery,588,618,65,F6781
D0500,A106,site,0,0,0,
D0500,B7873,ecommerce_delivery,76,101,42,F2221
D0500,B4043,ecommerce_delivery,107,123,14,F2182
D0500,B2132,ecommerce_delivery,146,161,12,F0334
D0500,B4216,ecommerce_delivery,168,192,42,F0354
D0500,B0221,ecommerce_delivery,212,236,40,F3026
D0500,B1449,ecommerce_delivery,257,279,30,F3037
D0500,B3864,ecommerce_delivery,281,307,50,F3057
D0500,B7132,ecommerce_delivery,358,383,42,F6033
D0500,B1729,ecommerce_delivery,384,411,54,F4416
D0500,B2942,ecommerce_delivery,440,475,98,F5898
D0500,B7144,ecommerce_delivery,497,526,64,F5215
D0500,B0614,ecommerce_delivery,550,571,30,F8285
D0500,B3573,ecommerce_delivery,583,615,78,F6747
D0508,A068,site,0,0,0,
D0508,B5987,ecommerce_delivery,40,68,58,F4448
D0508,B2301,ecommerce_delivery,102,117,12,F3819
D0508,B3043,ecommerce_delivery,124,149,46,F3051
D0508,B4764,ecommerce_delivery,182,209,53,F0358
D0508,B4208,ecommerce_delivery,232,253,28,F6340
D0508,B4522,ecommerce_delivery,260,283,35,F2186
D0508,B3716,ecommerce_delivery,305,327,32,F6191
D0508,B3765,ecommerce_delivery,350,377,50,F5844
D0508,B1942,ecommerce_delivery,386,412,49,F2962
D0508,B5675,ecommerce_delivery,430,454,42,F5188
D0508,B2469,ecommerce_delivery,464,496,80,F6910
D0516,A031,site,0,0,0,
D0516,B5689,ecommerce_delivery,98,127,63,F3843
D0516,B4851,ecommerce_delivery,145,176,74,F4612
D0516,B6168,ecommerce_delivery,205,230,45,F5201
D0516,B6406,ecommerce_delivery,253,277,40,F2997
D0516,B5571,ecommerce_delivery,288,313,44,F5862
D0516,B4243,ecommerce_delivery,320,339,22,F6198
D0516,B7234,ecommerce_delivery,381,396,11,F2215
D0516,B2211,ecommerce_delivery,401,416,12,F2165
D0516,B1117,ecommerce_delivery,437,458,29,F6317
D0516,B8689,ecommerce_delivery,469,487,19,F6378
D0516,B4265,ecommerce_delivery,519,542,36,F3061
D0516,B3409,ecommerce_delivery,567,579,5,F7228
D0524,A052,site,0,0,0,
D0524,B8097,ecommerce_delivery,66,95,60,F5225
D0524,B5322,ecommerce_delivery,118,146,58,F2986
D0524,B7231,ecommerce_delivery,183,208,44,F2214
D0524,B6292,ecommerce_delivery,255,271,14,F3086
D0524,B6633,ecommerce_delivery,284,318,96,F6769
D0524,B5871,ecommerce_delivery,335,356,27,F0664
D0524,B7306,ecommerce_delivery,366,392,51,F4622
D0524,B2204,ecommerce_delivery,397,417,24,F4600
D0524,B6371,ecommerce_delivery,435,463,61,F5906
D0524,B6737,ecommerce_delivery,498,525,54,F6029
D0524,B5384,ecommerce_delivery,549,577,56,F3841
D0524,S500,shop,590,598,1,E3578
D0532,A001,site,0,0,0,
D0532,B0753,ecommerce_delivery,1,35,93,F0003
D0532,B0557,ecommerce_delivery,61,80,24,F5138
D0532,B7691,ecommerce_delivery,88,109,28,F5220
D0532,B4643,ecommerce_delivery,122,144,31,F4565
D0532,B4214,ecommerce_delivery,163,186,35,F2976
D0532,B8353,ecommerce_delivery,196,214,17,F5885
D0532,B3391,ecommerce_delivery,226,246,24,F6188
D0532,B4715,ecommerce_delivery,269,292,37,F2188
D0532,B1901,ecommerce_delivery,333,360,54,F6322
D0532,B8124,ecommerce_delivery,395,415,26,F3106
D0532,B6239,ecommerce_delivery,426,446,24,F3846
D0532,B7045,ecommerce_delivery,472,497,44,F0384
D0532,B7268,ecommerce_delivery,500,529,64,F6773
D0532,B6561,ecommerce_delivery,542,562,23,F8324
D0540,A012,site,0,0,0,
D0540,B7449,ecommerce_delivery,74,94,25,F4216
D0540,B5863,ecommerce_delivery,106,131,44,F5547
D0540,B4000,ecommerce_delivery,134,158,42,F5536
D0540,B1998,ecommerce_delivery,161,190,65,F5519
D0540,B0119,ecommerce_delivery,194,223,66,F5987
D0540,B3776,ecommerce_delivery,233,260,52,F6006
D0540,B5949,ecommerce_delivery,267,280,6,F6023
D0540,B8919,ecommerce_delivery,307,332,43,F3744
D0540,B1899,ecommerce_delivery,334,347,7,F3711
D0540,B6639,ecommerce_delivery,392,423,76,F2099
D0540,B5167,ecommerce_delivery,441,466,44,F2376
D0540,B1888,ecommerce_delivery,479,505,49,F2961
D0540,B0855,ecommerce_delivery,560,588,60,F6720
D0540,B8174,ecommerce_delivery,590,613,38,F6782
D0540,B1122,ecommerce_delivery,631,652,28,F7535
D0548,A110,site,0,0,0,
D0548,B5629,ecommerce_delivery,69,82,8,F0987
D0548,B5236,ecommerce_delivery,93,124,75,F6019
D0548,B3618,ecommerce_delivery,140,168,57,F4431
D0548,B2039,ecommerce_delivery,184,215,80,F5897
D0548,B3273,ecommerce_delivery,240,275,99,F5162
D0548,B9062,ecommerce_delivery,309,330,31,F2424
D0548,B3007,ecommerce_delivery,333,359,46,F2357
D0548,B5013,ecommerce_delivery,406,436,72,F6758
D0548,B2326,ecommerce_delivery,448,478,67,F7773
D0548,B0988,ecommerce_delivery,495,518,34,F3808
D0548,B6108,ecommerce_delivery,534,555,29,F3081
D0556,A058,site,0,0,0,
D0556,B0265,ecommerce_delivery,47,80,89,F1991
D0556,B4646,ecommerce_delivery,86,117,73,F2064
D0556,B2069,ecommerce_delivery,118,146,58,F2019
